dt,AverageTemperature,State,Country
1957,-1.1924820779220795,Massachusetts,United States
1958,2.060936103896097,Massachusetts,United States
1959,-0.46920935064935065,Massachusetts,United States
1960,0.8078088311688276,Massachusetts,United States
1961,-0.07795480519480691,Massachusetts,United States
1962,2.0378633766233776,Massachusetts,United States
1963,1.2985542857142818,Massachusetts,United States
1964,0.9984451948051856,Massachusetts,United States
1965,1.123299740259732,Massachusetts,United States
1966,0.8020815584415502,Massachusetts,United States
1967,2.1555179220779195,Massachusetts,United States
1968,0.7632997402597326,Massachusetts,United States
1969,0.4073906493506456,Massachusetts,United States
1970,0.19859064935064907,Massachusetts,United States
1971,0.14066337662337247,Massachusetts,United States
1972,2.063881558441551,Massachusetts,United States
1973,-1.1959184415584474,Massachusetts,United States
1974,0.837263376623369,Massachusetts,United States
1975,-0.006936623376631701,Massachusetts,United States
1976,0.7860451948051903,Massachusetts,United States
1977,-0.15110025974026087,Massachusetts,United States
1978,1.965372467532461,Massachusetts,United States
1979,-0.07320935064935696,Massachusetts,United States
1980,1.3892088311688298,Massachusetts,United States
1981,-0.379700259740261,Massachusetts,United States
1982,0.354372467532464,Massachusetts,United States
1983,-0.5484093506493508,Massachusetts,United States
1984,-0.5277911688311718,Massachusetts,United States
1985,0.11857246753246642,Massachusetts,United States
1986,0.7780270129870104,Massachusetts,United States
1987,0.32704519480519423,Massachusetts,United States
1988,0.28122701298701,Massachusetts,United States
1989,1.6601906493506462,Massachusetts,United States
1990,-1.244191168831172,Massachusetts,United States
1991,-1.747700259740263,Massachusetts,United States
1992,1.6659179220779237,Massachusetts,United States
1993,0.9377361038960998,Massachusetts,United States
1994,-0.3710275324675365,Massachusetts,United States
1995,0.6584088311688276,Massachusetts,United States
1996,0.5222633766233713,Massachusetts,United States
1997,0.6034270129870123,Massachusetts,United States
1998,-2.213245714285719,Massachusetts,United States
1999,-2.0955911688311772,Massachusetts,United States
2000,0.21757246753246307,Massachusetts,United States
2001,-1.434827532467537,Massachusetts,United States
2002,-0.9561911688311682,Massachusetts,United States
2003,0.22182701298700636,Massachusetts,United States
2004,-0.4564457142857208,Massachusetts,United States
2005,-0.8817366233766322,Massachusetts,United States
2006,-1.8008820779220827,Massachusetts,United States
2007,0.06702701298701186,Massachusetts,United States
2008,-0.4548093506493558,Massachusetts,United States
2009,-0.31620935064935907,Massachusetts,United States
2010,-2.564900259740263,Massachusetts,United States
2011,-2.0937911688311743,Massachusetts,United States
2012,-3.1919548051948112,Massachusetts,United States
2013,-3.1919548051948112,Michigan,United States
1950,0.5264701298701127,Michigan,United States
1951,1.6729064935064741,Michigan,United States
1952,-0.4738389610389788,Michigan,United States
1953,-1.4425662337662501,Michigan,United States
1954,-0.07931168831169799,Michigan,United States
1955,-1.010566233766248,Michigan,United States
1956,0.9301610389610246,Michigan,United States
1957,0.17416103896102442,Michigan,United States
1958,1.533324675324657,Michigan,United States
1959,0.0065974025973858375,Michigan,United States
1960,1.2657792207792085,Michigan,United States
1961,-0.19238441558442787,Michigan,United States
1962,1.0561610389610223,Michigan,United States
1963,0.7182519480519289,Michigan,United States
1964,0.023288311688290264,Michigan,United States
1965,1.2440155844155711,Michigan,United States
1966,0.5897974025973909,Michigan,United States
1967,2.0806883116882986,Michigan,United States
1968,0.09839740259739216,Michigan,United States
1969,0.9154337662337539,Michigan,United States
1970,0.23339740259738306,Michigan,United States
1971,-0.011566233766252765,Michigan,United States
1972,2.5748701298701135,Michigan,United States
1973,-1.1102207792207963,Michigan,United States
1974,1.1833064935064712,Michigan,United States
1975,-0.010911688311701084,Michigan,United States
1976,1.4647610389610222,Michigan,United States
1977,-0.6162025974026122,Michigan,United States
1978,1.7147974025973909,Michigan,United States
1979,1.4963428571428423,Michigan,United States
1980,1.6269246753246591,Michigan,United States
1981,-0.03283896103897632,Michigan,United States
1982,0.5287610389610293,Michigan,United States
1983,-0.1709480519480664,Michigan,United States
1984,-0.5224389610389792,Michigan,United States
1985,0.6390519480519359,Michigan,United States
1986,-0.15327532467534155,Michigan,United States
1987,-2.42143896103898,Michigan,United States
1988,-0.33065714285715586,Michigan,United States
1989,2.437742857142844,Michigan,United States
1990,-0.661038961038976,Michigan,United States
1991,-1.7704935064935228,Michigan,United States
1992,1.4264701298701183,Michigan,United States
1993,1.3799974025973896,Michigan,United States
1994,-0.37205714285716596,Michigan,United States
1995,0.4950519480519304,Michigan,United States
1996,1.771906493506485,Michigan,United States
1997,0.6904337662337454,Michigan,United States
1998,-3.6938753246753393,Michigan,United States
1999,-2.303948051948062,Michigan,United States
2000,-0.6414025974026103,Michigan,United States
2001,-2.1376935064935196,Michigan,United States
2002,-0.6490935064935215,Michigan,United States
2003,0.33714285714284387,Michigan,United States
2004,-0.5152389610389747,Michigan,United States
2005,-1.7965116883117034,Michigan,United States
2006,-1.7799844155844298,Michigan,United States
2007,-1.2286935064935207,Michigan,United States
2008,0.7419792207792071,Michigan,United States
2009,0.13897922077920555,Michigan,United States
2010,-2.6148571428571543,Michigan,United States
2011,-1.375966233766249,Michigan,United States
2012,-3.59732987012989,Michigan,United States
2013,-3.59732987012989,Minnesota,United States
1950,0.8534987012986903,Minnesota,United States
1951,3.39182597402597,Minnesota,United States
1952,-0.7560285714285797,Minnesota,United States
1953,-1.0039376623376697,Minnesota,United States
1954,-0.7926831168831256,Minnesota,United States
1955,0.7065532467532378,Minnesota,United States
1956,1.2167714285714197,Minnesota,United States
1957,0.13611688311687686,Minnesota,United States
1958,0.8225714285714218,Minnesota,United States
1959,0.15411688311687755,Minnesota,United States
1960,1.1038623376623278,Minnesota,United States
1961,-0.3711558441558509,Minnesota,United States
1962,0.6636805194805149,Minnesota,United States
1963,-1.2631376623376696,Minnesota,United States
1964,0.5510987012986917,Minnesota,United States
1965,2.164880519480512,Minnesota,United States
1966,1.2097350649350531,Minnesota,United States
1967,2.065062337662333,Minnesota,United States
1968,0.16115324675323706,Minnesota,United States
1969,0.8276441558441476,Minnesota,United States
1970,1.0644259740259656,Minnesota,United States
1971,0.44031688311687134,Minnesota,United States
1972,2.749553246753237,Minnesota,United States
1973,-1.1993194805194847,Minnesota,United States
1974,0.43704415584414846,Minnesota,United States
1975,0.8862259740259688,Minnesota,United States
1976,0.16197142857142666,Minnesota,United States
1977,-1.3904467532467635,Minnesota,United States
1978,1.27993506493506,Minnesota,United States
1979,2.2386805194805106,Minnesota,United States
1980,0.186680519480511,Minnesota,United States
1981,-1.427592207792216,Minnesota,United States
1982,0.8402441558441467,Minnesota,United States
1983,0.007007792207780028,Minnesota,United States
1984,-0.5429740259740328,Minnesota,United States
1985,2.057207792207784,Minnesota,United States
1986,-0.3096285714285827,Minnesota,United States
1987,-4.074246753246761,Minnesota,United States
1988,-1.116192207792217,Minnesota,United States
1989,2.400353246753241,Minnesota,United States
1990,-0.6868103896104003,Minnesota,United States
1991,-1.2397376623376672,Minnesota,United States
1992,0.7294623376623335,Minnesota,United States
1993,2.034462337662333,Minnesota,United States
1994,-0.9869194805194894,Minnesota,United States
1995,0.8986623376623228,Minnesota,United States
1996,2.907135064935055,Minnesota,United States
1997,0.0027532467532367377,Minnesota,United States
1998,-3.742883116883121,Minnesota,United States
1999,-3.011919480519488,Minnesota,United States
2000,-0.6817376623376674,Minnesota,United States
2001,-1.4907558441558564,Minnesota,United States
2002,-0.2163558441558493,Minnesota,United States
2003,-0.4591922077922135,Minnesota,United States
2004,-0.5686649350649446,Minnesota,United States
2005,-2.25248311688312,Minnesota,United States
2006,-2.1719740259740306,Minnesota,United States
2007,-0.8921740259740361,Minnesota,United States
2008,1.7703532467532384,Minnesota,United States
2009,0.44309870129868756,Minnesota,United States
2010,-1.934701298701313,Minnesota,United States
2011,-1.3907740259740322,Minnesota,United States
2012,-3.5897194805194843,Minnesota,United States
2013,-3.5897194805194843,Mississippi,United States
1950,0.3368431168831023,Mississippi,United States
1951,-0.1863514285714416,Mississippi,United States
1952,0.6820667532467439,Mississippi,United States
1953,-0.30613324675326226,Mississippi,United States
1954,-1.0716241558441624,Mississippi,United States
1955,-0.28895142857143696,Mississippi,United States
1956,-0.7535150649350726,Mississippi,United States
1957,-0.2501696103896194,Mississippi,United States
1958,1.7916849350649215,Mississippi,United States
1959,0.27673948051946695,Mississippi,United States
1960,1.6971031168831132,Mississippi,United States
1961,0.9857758441558389,Mississippi,United States
1962,-0.2406787012987195,Mississippi,United States
1963,0.4645940259740229,Mississippi,United States
1964,0.2855758441558294,Mississippi,United States
1965,-0.06951506493507509,Mississippi,United States
1966,0.9581212987012862,Mississippi,United States
1967,0.997884935064917,Mississippi,United States
1968,1.902466753246756,Mississippi,United States
1969,1.2925940259740116,Mississippi,United States
1970,0.40208493506492005,Mississippi,United States
1971,0.09232129870129313,Mississippi,United States
1972,0.2823031168831136,Mississippi,United States
1973,-0.403496883116901,Mississippi,United States
1974,0.5933758441558297,Mississippi,United States
1975,0.6100667532467412,Mississippi,United States
1976,1.9350303896103753,Mississippi,United States
1977,-0.8390968831168948,Mississippi,United States
1978,0.5482122077922043,Mississippi,United States
1979,1.276066753246738,Mississippi,United States
1980,0.581921298701289,Mississippi,United States
1981,0.01066675324673838,Mississippi,United States
1982,-0.43769688311689947,Mississippi,United States
1983,1.708557662337654,Mississippi,United States
1984,-0.38582415584416196,Mississippi,United States
1985,-0.3722423376623567,Mississippi,United States
1986,-1.1719332467532553,Mississippi,United States
1987,-0.20418779220780436,Mississippi,United States
1988,0.42204857142856156,Mississippi,United States
1989,1.651121298701284,Mississippi,United States
1990,-1.3214968831168932,Mississippi,United States
1991,-0.989642337662346,Mississippi,United States
1992,0.6205394805194828,Mississippi,United States
1993,1.0849394805194663,Mississippi,United States
1994,-0.4311514285714395,Mississippi,United States
1995,-0.06116961038961222,Mississippi,United States
1996,0.47212129870129615,Mississippi,United States
1997,0.5581940259740179,Mississippi,United States
1998,-2.2650241558441735,Mississippi,United States
1999,-1.301369610389628,Mississippi,United States
2000,-0.7214423376623529,Mississippi,United States
2001,-0.7754423376623549,Mississippi,United States
2002,-0.5456968831168894,Mississippi,United States
2003,-0.3868059740259753,Mississippi,United States
2004,-0.7135877922078038,Mississippi,United States
2005,-0.595605974025986,Mississippi,United States
2006,-1.0251514285714336,Mississippi,United States
2007,-1.660224155844162,Mississippi,United States
2008,-0.19551506493507986,Mississippi,United States
2009,-0.3447514285714419,Mississippi,United States
2010,-0.6463332467532439,Mississippi,United States
2011,-1.5055877922077912,Mississippi,United States
2012,-2.0536059740259844,Mississippi,United States
2013,-2.0536059740259844,Missouri,United States
1950,0.6063854545454461,Missouri,United States
1951,2.5054345454545413,Missouri,United States
1952,0.032889090909073104,Missouri,United States
1953,-1.576638181818197,Missouri,United States
1954,-2.426238181818192,Missouri,United States
1955,-0.07560181818183054,Missouri,United States
1956,-1.1588745454545517,Missouri,United States
1957,-0.03911090909092252,Missouri,United States
1958,1.9453072727272556,Missouri,United States
1959,0.1893254545454468,Missouri,United States
1960,1.9611799999999917,Missouri,United States
1961,1.5229618181818054,Missouri,United States
1962,0.2609981818181666,Missouri,United States
1963,-0.5702745454545592,Missouri,United States
1964,-0.02143818181819057,Missouri,United States
1965,-0.05269272727274199,Missouri,United States
1966,1.0993072727272661,Missouri,United States
1967,1.444252727272719,Missouri,United States
1968,1.3354345454545395,Missouri,United States
1969,1.2941981818181745,Missouri,United States
1970,0.1312345454545394,Missouri,United States
1971,-0.3703109090909322,Missouri,United States
1972,1.066089090909081,Missouri,United States
1973,-0.5285472727272804,Missouri,United States
1974,0.17737999999999232,Missouri,United States
1975,0.3925618181818038,Missouri,United States
1976,1.1132163636363472,Missouri,United States
1977,-1.3933654545454601,Missouri,United States
1978,1.4385254545454416,Missouri,United States
1979,1.6870890909090832,Missouri,United States
1980,-0.16151090909091437,Missouri,United States
1981,-0.13516545454546502,Missouri,United States
1982,0.6363799999999955,Missouri,United States
1983,0.9582527272727219,Missouri,United States
1984,0.03059818181816354,Missouri,United States
1985,1.115343636363626,Missouri,United States
1986,-0.8892018181818315,Missouri,United States
1987,-1.725710909090914,Missouri,United States
1988,-0.16592909090910268,Missouri,United States
1989,2.4648527272727137,Missouri,United States
1990,-0.9230745454545541,Missouri,United States
1991,-1.9335290909091043,Missouri,United States
1992,0.5777981818181672,Missouri,United States
1993,1.788870909090889,Missouri,United States
1994,-0.383074545454555,Missouri,United States
1995,0.4470527272727125,Missouri,United States
1996,1.6934709090908981,Missouri,United States
1997,0.6650163636363544,Missouri,United States
1998,-2.318238181818195,Missouri,United States
1999,-1.8693836363636365,Missouri,United States
2000,-0.3251472727272855,Missouri,United States
2001,-1.3995836363636514,Missouri,United States
2002,-0.42594727272728505,Missouri,United States
2003,-0.19407454545455494,Missouri,United States
2004,-0.448201818181829,Missouri,United States
2005,-1.496947272727283,Missouri,United States
2006,-1.376183636363649,Missouri,United States
2007,-1.5601109090909162,Missouri,United States
2008,1.2961618181818082,Missouri,United States
2009,0.43019818181817016,Missouri,United States
2010,-1.1420200000000165,Missouri,United States
2011,-1.4859836363636418,Missouri,United States
2012,-3.735656363636373,Missouri,United States
2013,-3.735656363636373,Montana,United States
1950,-0.004028051948040456,Montana,United States
1951,4.026319220779229,Montana,United States
1952,-0.1378989610389567,Montana,United States
1953,-1.368771688311682,Montana,United States
1954,-0.661698961038951,Montana,United States
1955,3.1158464935065027,Montana,United States
1956,0.24566467532468295,Montana,United States
1957,-0.2683171428571356,Montana,United States
1958,-0.34391714285712993,Montana,United States
1959,1.2286283116883183,Montana,United States
1960,0.23273740259740805,Montana,United States
1961,-0.7544807792207706,Montana,United States
1962,-0.2138262337662269,Montana,United States
1963,-2.115608051948044,Montana,United States
1964,1.5812646753246895,Montana,United States
1965,2.033064675324688,Montana,United States
1966,0.05650103896104497,Montana,United States
1967,0.47475558441558974,Montana,United States
1968,0.7663555844155923,Montana,United States
1969,0.45479194805195533,Montana,United States
1970,0.9995374025974115,Montana,United States
1971,0.9285192207792292,Montana,United States
1972,1.4266283116883258,Montana,United States
1973,-0.29040805194804165,Montana,United States
1974,-1.0341353246753187,Montana,United States
1975,2.5377192207792305,Montana,United States
1976,-0.930226233766227,Montana,United States
1977,-0.5546807792207744,Montana,United States
1978,2.1561192207792317,Montana,United States
1979,0.09937376623378213,Montana,United States
1980,-1.0179353246753209,Montana,United States
1981,-1.587880779220768,Montana,United States
1982,1.9669555844155866,Montana,United States
1983,0.5834101298701384,Montana,United States
1984,0.5485555844155954,Montana,United States
1985,2.4331555844155943,Montana,United States
1986,-0.4818625974025892,Montana,United States
1987,-2.5549716883116815,Montana,United States
1988,-2.5533353246753165,Montana,United States
1989,1.3755737662337708,Montana,United States
1990,-0.4060989610389498,Montana,United States
1991,-1.487735324675313,Montana,United States
1992,-0.9406989610389545,Montana,United States
1993,1.739173766233776,Montana,United States
1994,-0.7664262337662251,Montana,United States
1995,0.42811922077923015,Montana,United States
1996,2.1675737662337724,Montana,United States
1997,-0.8768807792207696,Montana,United States
1998,-2.196444415584409,Montana,United States
1999,-2.107917142857133,Montana,United States
2000,-0.24049896103895207,Montana,United States
2001,-1.451408051948043,Montana,United States
2002,0.8287010389610501,Montana,United States
2003,-1.1184080519480446,Montana,United States
2004,-1.2093898701298613,Montana,United States
2005,-1.3023353246753118,Montana,United States
2006,-1.524389870129859,Montana,United States
2007,-2.023644415584414,Montana,United States
2008,0.4796646753246847,Montana,United States
2009,1.0332464935065033,Montana,United States
2010,0.4719737662337735,Montana,United States
2011,0.35971922077923324,Montana,United States
2012,-2.2533898701298654,Montana,United States
2013,-2.2533898701298654,Nebraska,United States
1950,-0.030326753246775695,Nebraska,United States
1951,3.4962659740259525,Nebraska,United States
1952,0.2129023376623138,Nebraska,United States
1953,-0.9962067532467742,Nebraska,United States
1954,-2.175370389610414,Nebraska,United States
1955,0.4946841558441335,Nebraska,United States
1956,-0.6527340259740484,Nebraska,United States
1957,0.16315688311686216,Nebraska,United States
1958,1.183593246753226,Nebraska,United States
1959,0.5984296103895872,Nebraska,United States
1960,1.572720519480498,Nebraska,United States
1961,1.2380841558441347,Nebraska,United States
1962,0.2700114285714079,Nebraska,United States
1963,-2.406261298701324,Nebraska,United States
1964,0.6030114285714063,Nebraska,United States
1965,1.2590296103895895,Nebraska,United States
1966,0.7285205194804973,Nebraska,United States
1967,0.992793246753223,Nebraska,United States
1968,0.702175064935048,Nebraska,United States
1969,0.9024659740259509,Nebraska,United States
1970,0.16544779220776462,Nebraska,United States
1971,0.5293750649350386,Nebraska,United States
1972,1.469629610389589,Nebraska,United States
1973,0.06284779220776926,Nebraska,United States
1974,-0.9083340259740496,Nebraska,United States
1975,1.2328477922077639,Nebraska,United States
1976,-0.29518857142858934,Nebraska,United States
1977,-1.7677522077922276,Nebraska,United States
1978,1.9217568831168634,Nebraska,United States
1979,1.1323750649350401,Nebraska,United States
1980,-0.8369885714285914,Nebraska,United States
1981,-1.2536067532467712,Nebraska,United States
1982,1.1957023376623184,Nebraska,United States
1983,1.4120296103895882,Nebraska,United States
1984,0.6323023376623098,Nebraska,United States
1985,1.980993246753222,Nebraska,United States
1986,-0.6607522077922283,Nebraska,United States
1987,-1.6811885714285921,Nebraska,United States
1988,-1.3485158441558625,Nebraska,United States
1989,1.5866296103895863,Nebraska,United States
1990,-0.5152794805195029,Nebraska,United States
1991,-1.722752207792226,Nebraska,United States
1992,0.5969568831168601,Nebraska,United States
1993,2.56419324675322,Nebraska,United States
1994,-0.6326067532467761,Nebraska,United States
1995,0.4218659740259483,Nebraska,United States
1996,2.0871932467532304,Nebraska,United States
1997,-0.028297662337678275,Nebraska,United States
1998,-1.675134025974046,Nebraska,United States
1999,-2.0907703896104124,Nebraska,United States
2000,-0.7054249350649613,Nebraska,United States
2001,-1.241334025974048,Nebraska,United States
2002,-0.7239158441558686,Nebraska,United States
2003,-0.836006753246771,Nebraska,United States
2004,-1.0605158441558658,Nebraska,United States
2005,-2.0654067532467764,Nebraska,United States
2006,-1.3300249350649551,Nebraska,United States
2007,-1.493988571428595,Nebraska,United States
2008,1.015047792207767,Nebraska,United States
2009,1.48533870129868,Nebraska,United States
2010,-0.7512431168831384,Nebraska,United States
2011,-0.3198976623376808,Nebraska,United States
2012,-3.704552207792233,Nebraska,United States
2013,-3.704552207792233,Nevada,United States
1950,-2.5303963636363704,Nevada,United States
1951,0.8489890909090789,Nevada,United States
1952,0.882370909090902,Nevada,United States
1953,0.5308799999999891,Nevada,United States
1954,-0.4394836363636472,Nevada,United States
1955,1.4110799999999912,Nevada,United States
1956,1.0383163636363548,Nevada,United States
1957,0.4814618181818062,Nevada,United States
1958,-1.2049745454545544,Nevada,United States
1959,-0.19942909090909922,Nevada,United States
1960,-0.6471381818181925,Nevada,United States
1961,0.09462545454544369,Nevada,United States
1962,0.10951636363635231,Nevada,United States
1963,-0.057229090909103775,Nevada,United States
1964,1.840461818181808,Nevada,United States
1965,1.592716363636356,Nevada,United States
1966,-0.245901818181828,Nevada,United States
1967,0.45838909090907975,Nevada,United States
1968,0.35873454545453853,Nevada,United States
1969,0.5154981818181739,Nevada,United States
1970,0.8195345454545375,Nevada,United States
1971,1.8047890909090825,Nevada,United States
1972,0.3603709090909035,Nevada,United States
1973,0.3297709090908967,Nevada,United States
1974,-0.32493818181819734,Nevada,United States
1975,1.768952727272719,Nevada,United States
1976,0.6627709090909022,Nevada,United States
1977,-0.6531927272727387,Nevada,United States
1978,0.9494618181818097,Nevada,United States
1979,-0.18666545454546224,Nevada,United States
1980,-0.07113818181819198,Nevada,United States
1981,-1.490029090909104,Nevada,United States
1982,1.765679999999989,Nevada,United States
1983,0.7398436363636307,Nevada,United States
1984,1.2328799999999873,Nevada,United States
1985,1.182643636363629,Nevada,United States
1986,-0.8651018181818273,Nevada,United States
1987,-0.805047272727279,Nevada,United States
1988,-0.894065454545462,Nevada,United States
1989,-0.44422909090910423,Nevada,United States
1990,0.19002545454544872,Nevada,United States
1991,0.1206436363636314,Nevada,United States
1992,-1.3733563636363755,Nevada,United States
1993,1.2263345454545345,Nevada,United States
1994,-0.392029090909098,Nevada,United States
1995,-0.5749745454545518,Nevada,United States
1996,-1.1855018181818266,Nevada,United States
1997,-0.3360654545454622,Nevada,United States
1998,1.3598618181818125,Nevada,United States
1999,-0.11613818181818658,Nevada,United States
2000,-1.0766836363636472,Nevada,United States
2001,-1.638120000000015,Nevada,United States
2002,-0.7903200000000083,Nevada,United States
2003,-1.4250654545454609,Nevada,United States
2004,-0.7654472727272861,Nevada,United States
2005,-0.35799272727273745,Nevada,United States
2006,-0.42901090909091266,Nevada,United States
2007,-1.7687018181818246,Nevada,United States
2008,-0.5478109090909129,Nevada,United States
2009,0.09380727272726119,Nevada,United States
2010,0.29475272727272284,Nevada,United States
2011,0.805952727272711,Nevada,United States
2012,-2.034938181818191,Nevada,United States
2013,-2.034938181818191,New Hampshire,United States
1950,-1.6613137662337536,New Hampshire,United States
1951,0.16010623376623556,New Hampshire,United States
1952,-0.5433664935064897,New Hampshire,United States
1953,-1.8815846753246674,New Hampshire,United States
1954,0.08990623376623574,New Hampshire,United States
1955,-0.08796649350649233,New Hampshire,United States
1956,1.877142597402603,New Hampshire,United States
1957,-1.0923664935064892,New Hampshire,United States
1958,2.113760779220783,New Hampshire,United States
1959,-0.3443846753246689,New Hampshire,United States
1960,0.4301062337662387,New Hampshire,United States
1961,-0.46613012987012326,New Hampshire,United States
1962,1.9682880519480577,New Hampshire,United States
1963,1.3863971428571489,New Hampshire,United States
1964,1.0705789610389687,New Hampshire,United States
1965,1.278397142857152,New Hampshire,United States
1966,0.7321789610389686,New Hampshire,United States
1967,2.0147607792207864,New Hampshire,United States
1968,0.8549062337662363,New Hampshire,United States
1969,0.4441789610389648,New Hampshire,United States
1970,0.15290623376623813,New Hampshire,United States
1971,0.32668805194806083,New Hampshire,United States
1972,2.2343607792207862,New Hampshire,United States
1973,-1.1930028571428508,New Hampshire,United States
1974,1.0998698701298721,New Hampshire,United States
1975,0.07272441558442466,New Hampshire,United States
1976,1.0831789610389677,New Hampshire,United States
1977,-0.17093012987012202,New Hampshire,United States
1978,2.0991971428571503,New Hampshire,United States
1979,-0.18402103896103483,New Hampshire,United States
1980,1.7568698701298757,New Hampshire,United States
1981,-0.8402028571428488,New Hampshire,United States
1982,0.3029607792207898,New Hampshire,United States
1983,-0.6204392207792182,New Hampshire,United States
1984,-0.6209301298701249,New Hampshire,United States
1985,0.3541789610389614,New Hampshire,United States
1986,0.6861971428571465,New Hampshire,United States
1987,-0.0315119480519499,New Hampshire,United States
1988,0.33896077922078405,New Hampshire,United States
1989,1.9007062337662362,New Hampshire,United States
1990,-1.19431194805194,New Hampshire,United States
1991,-1.5039119480519432,New Hampshire,United States
1992,1.6014153246753295,New Hampshire,United States
1993,1.066815324675332,New Hampshire,United States
1994,-0.26993012987012577,New Hampshire,United States
1995,0.5698516883116937,New Hampshire,United States
1996,0.23946987012987364,New Hampshire,United States
1997,0.9198698701298724,New Hampshire,United States
1998,-2.581293766233763,New Hampshire,United States
1999,-2.285766493506493,New Hampshire,United States
2000,0.21885168831169466,New Hampshire,United States
2001,-1.542366493506485,New Hampshire,United States
2002,-0.6664210389610332,New Hampshire,United States
2003,0.16599714285714384,New Hampshire,United States
2004,-0.345693766233758,New Hampshire,United States
2005,-1.0935119480519404,New Hampshire,United States
2006,-2.0326210389610324,New Hampshire,United States
2007,0.35286987012987225,New Hampshire,United States
2008,-0.33129376623376317,New Hampshire,United States
2009,-0.3041301298701242,New Hampshire,United States
2010,-2.769148311688305,New Hampshire,United States
2011,-2.0640392207792146,New Hampshire,United States
2012,-3.2420574025974034,New Hampshire,United States
2013,-3.2420574025974034,New Jersey,United States
1950,-0.2684555844155838,New Jersey,United States
1951,0.2505498701298734,New Jersey,United States
1952,-0.10797740259739896,New Jersey,United States
1953,-1.1362683116883119,New Jersey,United States
1954,-0.2667046753246751,New Jersey,United States
1955,-0.1523228571428561,New Jersey,United States
1956,0.8165680519480532,New Jersey,United States
1957,-0.7880501298701361,New Jersey,United States
1958,2.1667316883116925,New Jersey,United States
1959,-1.0323592207792203,New Jersey,United States
1960,1.2428407792207778,New Jersey,United States
1961,-0.010122857142853547,New Jersey,United States
1962,1.8710407792207846,New Jersey,United States
1963,1.5421316883116916,New Jersey,United States
1964,0.6904044155844176,New Jersey,United States
1965,0.8982225974026008,New Jersey,United States
1966,0.9733316883116885,New Jersey,United States
1967,2.384858961038958,New Jersey,United States
1968,0.4366044155844193,New Jersey,United States
1969,0.9188407792207869,New Jersey,United States
1970,0.20276805194805547,New Jersey,United States
1971,-0.04923194805193987,New Jersey,United States
1972,1.6735316883116909,New Jersey,United States
1973,-0.9821228571428477,New Jersey,United States
1974,0.5552407792207816,New Jersey,United States
1975,-0.10781376623376104,New Jersey,United States
1976,0.9481316883116833,New Jersey,United States
1977,-0.5231228571428588,New Jersey,United States
1978,1.754368051948056,New Jersey,United States
1979,0.6745316883116885,New Jersey,United States
1980,0.8113316883116894,New Jersey,United States
1981,0.1926225974025968,New Jersey,United States
1982,0.19933168831169468,New Jersey,United States
1983,-0.2441228571428553,New Jersey,United States
1984,-0.3460683116883061,New Jersey,United States
1985,-0.6702319480519492,New Jersey,United States
1986,0.07496805194805489,New Jersey,United States
1987,-0.13235922077921458,New Jersey,United States
1988,0.44314987012987217,New Jersey,United States
1989,1.408113506493514,New Jersey,United States
1990,-1.483831948051943,New Jersey,United States
1991,-2.0109046753246744,New Jersey,United States
1992,1.48256805194805,New Jersey,United States
1993,0.7021862337662341,New Jersey,United States
1994,-0.2909228571428528,New Jersey,United States
1995,0.483240779220786,New Jersey,United States
1996,0.8792407792207797,New Jersey,United States
1997,0.35904077922078415,New Jersey,United States
1998,-2.138868311688306,New Jersey,United States
1999,-1.4229592207792194,New Jersey,United States
2000,0.432186233766231,New Jersey,United States
2001,-1.2288864935064936,New Jersey,United States
2002,-1.4131410389610366,New Jersey,United States
2003,0.4701498701298661,New Jersey,United States
2004,-0.8333774025973995,New Jersey,United States
2005,-0.7042683116883026,New Jersey,United States
2006,-1.6296319480519443,New Jersey,United States
2007,-0.25819558441558144,New Jersey,United States
2008,-0.532286493506497,New Jersey,United States
2009,-0.2172864935064851,New Jersey,United States
2010,-1.8266501298701243,New Jersey,United States
2011,-2.3903774025974016,New Jersey,United States
2012,-2.7399046753246736,New Jersey,United States
2013,-2.7399046753246736,New Mexico,United States
1950,-2.415614545454538,New Mexico,United States
1951,0.19238909090909573,New Mexico,United States
1952,0.8647709090909146,New Mexico,United States
1953,0.4011890909090994,New Mexico,United States
1954,-1.6107199999999935,New Mexico,United States
1955,0.5680981818181863,New Mexico,United States
1956,0.25473454545455354,New Mexico,United States
1957,0.42017090909091337,New Mexico,United States
1958,-0.044065454545446414,New Mexico,United States
1959,0.3589709090909139,New Mexico,United States
1960,0.7570981818181863,New Mexico,United States
1961,1.0392072727272748,New Mexico,United States
1962,-0.35284727272726,New Mexico,United States
1963,-0.7892654545454505,New Mexico,United States
1964,1.2537345454545559,New Mexico,United States
1965,0.9001163636363714,New Mexico,United States
1966,0.2846800000000087,New Mexico,United States
1967,0.19549818181818068,New Mexico,United States
1968,1.266170909090917,New Mexico,United States
1969,0.46746181818182464,New Mexico,United States
1970,0.8647709090909146,New Mexico,United States
1971,1.0778254545454615,New Mexico,United States
1972,0.24589818181818401,New Mexico,United States
1973,1.4239163636363728,New Mexico,United States
1974,0.3884254545454624,New Mexico,United States
1975,1.8251527272727373,New Mexico,United States
1976,1.3134618181818283,New Mexico,United States
1977,-0.9113381818181736,New Mexico,United States
1978,0.047407272727269856,New Mexico,United States
1979,1.0334800000000044,New Mexico,United States
1980,-0.23699272727272103,New Mexico,United States
1981,-0.9862836363636234,New Mexico,United States
1982,0.7840981818181874,New Mexico,United States
